ShipmentID,Date,Origin,Destination,Distance_km,Weight_kg,ShippingMode,EstimatedTime_days,DeliveryTime_days,Delay_hours,FuelCost_USD,TotalCost_USD,PackageValue_USD,CustomerRating,WeatherDelay,TrafficDelay,LostOrDamaged
FDX000740,2023-05-11,Seattle,São Paulo,807,7.06,Air,1,2.0,25,0.85,37.81,27.42,4.0,No,No,No
FDX001656,2024-01-11,Chicago,Berlin,2129,4.359999999999999,Air,1,1.0,0,2.86,64.88,11.0,4.0,No,Yes,No
FDX001952,2023-08-06,Denver,Berlin,2638,59.27,Air,1,3.0,48,5.11,191.63,41.76,1.0,No,No,No
FDX000129,2023-08-08,Seattle,Mumbai,3551,,Ground,4,,81,,92.4,18.08,,No,Yes,No
FDX000945,2023-05-28,New York,Mexico City,5132,21.400000000000002,Air,3,5.0,60,8.6,176.24,19.22,5.0,Yes,No,No
FDX000403,2023-03-26,Los Angeles,Mexico City,4408,6.6499999999999995,Express,2,1.0,0,7.31,328.39,474.2,4.0,No,Yes,No
FDX001946,2023-04-12,Dallas,Singapore,3606,34.56,Ground,4,6.0,52,3.16,155.72,136.01,4.0,No,No,No
FDX001860,2023-05-11,Denver,Mexico City,3062,20.05,Air,2,1.0,0,5.04,121.46,35.94,4.0,No,No,No
FDX001052,2023-01-13,Houston,Tokyo,3346,11.18,Ground,5,7.0,60,2.27,101.09,26.3,5.0,No,No,No
FDX000580,2024-11-01,Los Angeles,Mumbai,3548,41.49,Air,2,1.0,0,5.58,175.68,21.83,3.0,Yes,No,No
FDX000736,2025-02-05,San Francisco,Mexico City,622,58.57,Ground,2,2.0,0,0.67,136.59,44.15,5.0,No,No,No
FDX001098,2026-01-26,Miami,Tokyo,2696,2.07,Express,1,3.0,48,2.53,270.65,44.35,4.0,No,No,No
FDX001260,2023-03-11,Los Angeles,Mexico City,1939,11.299999999999999,Ground,4,4.0,0,1.54,71.0,52.15,3.0,No,No,No
FDX000665,2023-01-14,New York,São Paulo,3239,7.55,Air,2,1.0,0,3.21,94.51,10.62,5.0,No,No,No
FDX000454,2024-01-14,Atlanta,Dubai,114,26.330000000000002,Air,1,1.0,31,0.19,60.51,50.72,3.0,No,No,No
FDX001085,2024-01-08,Los Angeles,São Paulo,5038,2.06,Express,3,4.0,33,8.14,334.3,11.36,5.0,No,Yes,No
FDX001646,2023-03-24,Atlanta,Dubai,1984,11.09,Air,1,1.0,10,2.17,73.37,52.22,5.0,No,No,No
FDX001835,2024-09-16,Houston,Singapore,1126,1.36,Air,1,3.0,48,1.84,35.76,12.72,4.0,No,No,No
FDX000520,2023-08-24,Atlanta,Toronto,2969,5.239999999999999,Ground,5,5.0,0,3.09,84.13,29.69,5.0,No,No,No
FDX001814,2023-12-16,Los Angeles,Dubai,2158,16.630000000000003,Ground,3,2.0,0,1.71,86.55,27.78,3.0,Yes,No,No
FDX000178,2024-04-13,Chicago,Mumbai,5122,17.48,Air,3,3.0,0,9.25,170.15,41.52,4.0,Yes,No,No
FDX000892,2023-02-13,Dallas,Tokyo,3683,23.21,Ground,6,9.0,92,4.47,138.49,110.44,4.0,No,Yes,No
FDX000955,2023-03-20,Atlanta,São Paulo,50,0.74,Express,1,3.0,60,0.08,207.72,53.49,5.0,Yes,No,No
FDX001406,2023-06-01,Atlanta,London,2135,29.43,Ground,2,5.0,74,2.64,114.48,36.62,5.0,No,No,No
FDX000313,2023-10-22,Denver,Mexico City,1969,28.37,Ground,4,5.0,24,1.07,104.33,42.34,4.0,No,No,No
FDX000342,2024-06-11,Atlanta,Mexico City,2379,3.74,Air,1,1.0,0,3.39,70.23,11.59,5.0,No,Yes,No
FDX000103,2023-02-20,Dallas,Dubai,3966,12.48,Express,2,2.0,0,7.68,332.32,26.99,5.0,No,No,No
FDX001661,2023-01-30,Dallas,Mexico City,2797,77.44,Air,1,2.0,24,3.85,227.37,111.86,5.0,No,No,No
FDX000689,2025-01-08,Los Angeles,Sydney,4774,14.15,Air,2,3.0,35,5.47,145.19,98.27,4.0,No,No,No
FDX001354,2025-06-04,Houston,London,3109,51.26,Express,2,2.0,8,4.23,382.39,13.22,5.0,No,No,No
FDX000048,2023-05-12,San Francisco,Singapore,3248,6.14,Ground,5,3.0,0,2.42,89.5,33.35,4.0,No,No,No
FDX000772,2023-01-27,Denver,Tokyo,3005,6.6499999999999995,Ground,3,1.0,0,3.08,87.64,72.78,4.0,No,No,No
FDX000497,2024-07-26,San Francisco,Toronto,50,1.59,Express,1,1.0,0,0.07,209.39,50.03,4.0,No,No,No
FDX001301,2024-11-16,Houston,Dubai,2310,32.190000000000005,Ground,2,3.0,24,2.73,123.77,37.19,5.0,No,Yes,No
FDX000172,2023-05-05,Seattle,Mexico City,3155,35.09,Air,1,3.0,51,6.03,156.37,133.5,4.0,Yes,No,No
FDX001105,2024-01-06,Houston,London,3127,26.26,Ground,4,2.0,0,3.32,130.02,20.23,5.0,No,No,No
FDX001694,2023-04-03,Chicago,London,3479,19.01,Air,1,2.0,24,3.47,123.01,28.62,4.0,No,No,No
FDX000109,2023-02-24,Atlanta,São Paulo,3554,59.04,Ground,4,6.0,49,3.75,205.41,22.07,3.0,No,No,No
FDX001420,2023-09-22,Denver,São Paulo,1622,27.520000000000003,Air,1,1.0,0,2.18,99.02,12.11,4.0,No,No,No
FDX001919,2023-06-18,Chicago,Berlin,507,23.580000000000002,Air,1,1.0,0,0.88,64.94,56.78,4.0,No,No,No
FDX000574,2023-06-05,Dallas,Mexico City,1430,17.55,Air,1,2.0,24,2.61,76.53,13.6,4.0,No,No,No
FDX001565,2023-03-07,Denver,London,3545,23.130000000000003,Air,1,1.0,9,6.14,140.58,10.0,5.0,No,Yes,No
FDX000795,2025-06-17,Dallas,Dubai,4721,13.95,Air,2,3.0,31,9.07,154.53,19.35,4.0,No,No,No
FDX001800,2023-05-28,Denver,Mumbai,4102,20.16,Air,3,1.0,0,5.27,143.17,48.18,1.0,No,Yes,No
FDX000406,2023-12-22,Denver,London,3383,33.190000000000005,Ground,6,9.0,72,3.73,150.23,139.86,5.0,No,No,No
FDX000280,2024-06-05,Miami,Sydney,4921,16.78,Ground,7,3.0,0,3.54,147.6,41.18,4.0,No,Yes,No
FDX000286,2024-06-19,Denver,Toronto,447,0.28,Air,1,1.0,6,0.55,16.15,95.08,4.0,No,Yes,No
FDX001930,2023-12-12,Houston,London,4303,22.69,Ground,6,6.0,0,4.33,149.43,117.73,4.0,No,No,No
FDX001859,2023-03-13,Seattle,Tokyo,1768,20.130000000000003,Air,1,1.0,0,2.66,88.6,37.03,5.0,No,Yes,No
FDX000799,2023-10-03,Denver,Mumbai,3046,14.7,Air,1,1.0,5,3.93,107.11,49.95,5.0,No,No,No
FDX000824,2023-02-15,Los Angeles,Sydney,2160,27.28,Ground,2,1.0,0,1.69,107.83,165.77,4.0,No,No,No
FDX001443,2023-07-23,Los Angeles,Sydney,2639,11.67,Ground,5,2.0,0,2.06,87.3,10.0,1.0,No,No,No
FDX001844,2023-08-16,San Francisco,Tokyo,4595,12.389999999999999,Express,3,5.0,48,7.28,343.52,110.97,2.0,No,No,No
FDX001799,2023-08-28,Houston,Mexico City,3899,2.5500000000000003,Air,1,1.0,1,5.52,104.64,16.79,4.0,No,Yes,No
FDX000130,2024-03-23,Seattle,Sydney,4558,9.04,Air,2,2.0,5,4.55,127.89,19.69,4.0,No,No,No
FDX000314,2023-03-09,Seattle,Singapore,2484,1.8,Express,1,1.0,0,3.58,269.02,101.66,4.0,No,No,No
FDX000667,2023-07-08,New York,São Paulo,2627,53.74,Ground,3,3.0,2,2.92,173.78,17.85,2.0,No,Yes,No
FDX000252,2024-04-27,New York,Dubai,4501,0.16,Ground,7,6.0,0,5.59,112.11,33.15,5.0,No,No,No
FDX001109,2023-05-07,Los Angeles,Mumbai,4893,8.69,Air,3,1.0,0,9.19,147.81,147.78,4.0,No,No,No
FDX001368,2023-07-12,Seattle,Singapore,3792,13.07,Express,2,3.0,24,6.18,325.52,24.29,5.0,No,No,No
FDX001781,2023-02-16,Atlanta,London,4196,19.84,Air,3,4.0,36,5.56,145.28,10.0,4.0,No,No,No
FDX000852,2023-02-06,Miami,Tokyo,4916,13.86,Air,3,4.0,24,4.45,144.39,27.22,1.0,No,No,No
FDX001335,2024-08-28,San Francisco,São Paulo,4531,46.68,Air,3,5.0,60,5.79,206.35,130.07,3.0,No,No,No
FDX000604,2023-09-12,Miami,São Paulo,6246,4.59,Air,3,3.0,0,8.77,165.41,10.0,3.0,No,No,No
FDX000128,2023-01-24,Los Angeles,Toronto,2123,18.6,Air,2,3.0,24,3.53,95.25,54.42,4.0,No,No,No
FDX000645,2023-12-18,Atlanta,Sydney,3230,34.99,Ground,4,9.0,120,2.6,147.38,32.38,3.0,No,No,No
FDX000526,2023-03-06,Chicago,Dubai,6400,26.05,Air,4,4.0,0,12.13,221.49,12.67,4.0,No,No,No
FDX000170,2023-05-28,San Francisco,Toronto,1217,6.18,Air,1,3.0,58,2.3,48.6,31.42,5.0,No,No,No
FDX001234,2023-03-07,Houston,Mexico City,4117,9.61,Air,3,2.0,0,7.25,128.31,23.93,4.0,No,No,No
FDX000545,2024-11-06,Denver,Sydney,1802,22.48,Ground,2,3.0,28,1.75,91.25,76.55,5.0,No,No,No
FDX001939,2023-01-30,Denver,São Paulo,4911,8.86,Air,3,1.0,0,5.88,138.58,72.99,5.0,No,No,No
FDX001757,2024-05-19,Miami,Berlin,1468,14.66,Express,1,1.0,0,2.97,272.59,64.11,4.0,No,No,No
FDX000210,2023-04-22,Miami,Toronto,4304,28.34,Air,2,4.0,61,8.09,172.03,15.12,3.0,No,No,No
FDX001542,2023-06-11,San Francisco,Toronto,3211,17.610000000000003,Express,2,1.0,0,4.84,318.96,11.18,4.0,No,No,No
FDX001225,2023-06-21,Miami,London,4047,13.15,Express,2,2.0,0,3.76,323.52,66.82,4.0,No,No,No
FDX001687,2023-07-02,San Francisco,London,3807,10.98,Air,1,3.0,48,3.57,113.81,227.34,5.0,Yes,No,No
FDX000930,2024-03-08,San Francisco,Tokyo,4352,19.94,Ground,6,6.0,0,2.48,139.36,40.72,4.0,No,No,No
FDX000201,2025-07-06,Los Angeles,London,1188,14.52,Air,1,1.0,0,1.34,61.82,61.76,5.0,No,No,No
FDX000673,2023-01-16,Houston,Toronto,3979,9.27,Air,2,5.0,79,4.85,117.67,397.9,5.0,Yes,No,No
FDX000762,2023-05-16,Los Angeles,São Paulo,3444,10.75,Ground,4,4.0,7,2.5,102.88,10.0,4.0,No,No,No
FDX000378,2025-12-07,New York,Dubai,3927,25.34,Air,1,1.0,1,6.91,154.95,10.85,5.0,No,No,No
FDX000659,2023-03-19,Denver,Sydney,2861,37.480000000000004,Ground,4,4.0,6,3.52,147.74,82.81,5.0,No,No,No
FDX001701,2025-01-26,Los Angeles,Singapore,2191,19.470000000000002,Ground,2,6.0,96,2.74,95.98,10.0,4.0,No,No,No
FDX000744,2023-01-06,Miami,Sydney,5600,6.619999999999999,Air,3,7.0,98,8.7,156.34,73.31,2.0,No,No,No
FDX001885,2023-01-22,Dallas,Mexico City,2675,2.01,Air,1,3.0,49,3.79,73.89,199.99,5.0,No,No,No
FDX000474,2023-05-26,Chicago,Berlin,2290,20.810000000000002,Air,2,6.0,104,4.66,106.4,10.0,4.0,Yes,No,No
FDX000433,2024-09-12,Miami,Singapore,3306,17.09,Air,2,1.0,0,3.29,115.17,36.0,4.0,No,No,No
FDX000654,2025-08-30,Chicago,Mumbai,1254,18.42,Ground,2,3.0,29,1.15,70.37,17.35,4.0,No,No,No
FDX001696,2023-01-31,Chicago,Mumbai,2105,0.21000000000000002,Ground,4,4.0,0,2.58,55.26,12.52,4.0,No,No,No
FDX001620,2023-02-28,Chicago,São Paulo,4124,24.880000000000003,Ground,5,8.0,73,3.65,148.19,13.95,5.0,No,No,No
FDX001159,2023-06-09,San Francisco,Dubai,2130,27.96,Air,2,2.0,1,4.19,116.09,42.39,4.0,No,No,No
FDX000889,2023-01-14,San Francisco,Toronto,1624,35.34,Ground,3,3.0,0,1.37,112.27,17.44,5.0,No,No,No
FDX001824,2023-06-22,Atlanta,Sydney,3537,9.91,Air,2,3.0,27,4.91,110.29,21.94,4.0,No,No,No
FDX000068,2023-06-04,Denver,São Paulo,50,24.450000000000003,Air,1,1.0,0,0.08,55.14,70.05,5.0,No,No,No
FDX001813,2024-04-25,Atlanta,London,3808,34.32,Air,1,1.0,0,4.48,163.24,82.47,5.0,No,No,No
FDX001958,2024-01-29,New York,Mumbai,4020,14.69,Ground,7,7.0,0,3.07,123.99,73.59,5.0,No,No,No
FDX000420,2023-01-07,Los Angeles,Sydney,2385,11.52,Ground,3,1.0,0,1.89,81.41,26.51,4.0,No,No,No
FDX000487,2023-08-03,Denver,Mumbai,4499,20.520000000000003,Air,2,4.0,50,7.03,157.11,10.0,4.0,Yes,No,No
FDX001425,2024-11-05,Seattle,Mexico City,1828,43.54,Ground,3,3.0,6,1.34,132.66,64.25,4.0,No,No,No
FDX001015,2024-09-05,Miami,Berlin,3940,8.93,Ground,6,7.0,34,3.03,110.75,19.01,4.0,No,No,No
FDX000326,2023-01-05,Atlanta,Sydney,1898,38.84,Ground,2,6.0,107,1.93,126.43,10.0,5.0,Yes,No,No
FDX001573,2023-12-26,Miami,Toronto,5316,22.98,Air,2,1.0,0,5.73,174.47,483.75,5.0,No,No,No
FDX000554,2023-01-17,Dallas,Tokyo,2037,12.37,Air,2,2.0,0,4.12,82.84,16.88,4.0,No,No,No
FDX000016,2023-02-28,Denver,Sydney,678,12.0,Air,1,2.0,24,0.69,44.63,268.86,4.0,No,No,No
FDX000159,2026-02-03,Houston,Mexico City,2774,6.949999999999999,Air,2,1.0,0,4.82,88.84,110.02,4.0,No,No,No
FDX001204,2023-02-28,New York,Sydney,8614,40.11,Air,5,2.0,0,9.87,287.11,122.46,5.0,No,No,No
FDX001735,2024-07-27,Dallas,Toronto,2607,26.860000000000003,Ground,3,4.0,39,1.84,116.38,167.6,4.0,No,No,No
FDX001171,2023-11-17,Miami,Sydney,6677,11.51,Air,3,3.0,0,12.39,198.73,42.79,5.0,No,No,No
FDX000194,2024-01-23,Chicago,Mexico City,4434,40.34,Air,3,3.0,0,5.4,190.56,48.89,1.0,No,No,No
FDX001579,2023-12-27,Denver,London,1185,3.8200000000000003,Ground,3,6.0,85,0.74,38.56,32.65,3.0,No,Yes,No
FDX001032,2023-08-31,San Francisco,Sydney,2451,21.360000000000003,Air,2,3.0,38,3.84,108.26,120.4,3.0,Yes,No,No
FDX001529,2023-04-07,Chicago,Berlin,3492,12.29,Air,1,1.0,25,3.74,110.64,66.04,3.0,No,No,No
FDX001971,2023-08-14,Atlanta,Mumbai,3423,60.47,Express,2,1.0,0,4.77,408.71,49.67,3.0,No,No,No
FDX001007,2024-06-02,New York,Sydney,4765,11.24,Ground,6,7.0,24,3.6,133.58,32.3,4.0,No,No,No
FDX000708,2023-10-02,Dallas,Dubai,799,40.51,Ground,2,1.0,0,0.59,103.77,167.07,3.0,No,No,No
FDX000931,2023-03-30,Seattle,Dubai,1801,15.94,Air,1,1.0,0,3.19,82.47,328.11,4.0,No,No,No
FDX000328,2024-03-04,San Francisco,Toronto,3000,4.2299999999999995,Air,2,1.0,0,5.89,91.13,10.01,3.0,No,Yes,No
FDX001657,2024-02-18,Miami,Dubai,3418,17.970000000000002,Air,1,1.0,17,6.13,127.69,65.81,5.0,No,No,No
FDX000100,2023-09-23,Denver,Berlin,2292,14.03,Ground,4,4.0,0,2.2,85.5,62.02,5.0,No,No,No
FDX000329,2023-04-30,Seattle,Singapore,2910,21.810000000000002,Ground,5,5.0,0,3.13,116.21,24.44,4.0,No,No,No
FDX001641,2023-09-01,Chicago,Tokyo,2085,13.18,Ground,4,2.0,0,1.19,76.63,70.57,3.0,No,No,No
FDX001730,2023-07-29,Chicago,London,3500,2.61,Ground,6,5.0,0,4.02,92.28,66.74,3.0,No,Yes,No
FDX000596,2023-08-02,Atlanta,Tokyo,2409,23.12,Air,2,1.0,0,2.66,107.4,33.11,2.0,No,No,No
FDX001261,2025-08-25,San Francisco,Berlin,4536,42.93,Ground,7,10.0,78,5.01,196.61,41.44,3.0,No,No,No
FDX000953,2024-08-19,Chicago,Mumbai,4848,1.57,Express,3,1.0,0,4.62,318.96,120.89,4.0,No,No,No
FDX000825,2025-09-22,Seattle,São Paulo,3328,4.7299999999999995,Air,1,1.0,25,3.48,91.46,37.12,4.0,No,No,No
FDX001797,2023-05-17,Miami,Singapore,5015,16.0,Ground,8,8.0,8,4.65,151.25,104.26,5.0,No,No,No
FDX001401,2023-04-09,Houston,Dubai,1064,13.49,Express,1,1.0,0,2.13,259.65,247.23,3.0,No,No,No
FDX001390,2024-07-15,New York,Sydney,4692,34.99,Ground,7,4.0,0,3.26,178.6,53.82,4.0,No,No,No
FDX001920,2024-06-09,Atlanta,Sydney,1007,9.6,Express,1,2.0,29,1.56,249.02,12.64,5.0,No,Yes,No
FDX000728,2023-06-12,Seattle,São Paulo,2321,11.59,Air,2,2.0,0,2.27,81.41,22.77,5.0,Yes,No,No
FDX001668,2024-03-05,Los Angeles,Mexico City,549,30.12,Air,1,1.0,4,0.97,79.13,56.41,5.0,No,No,No
FDX000886,2023-04-04,Chicago,Toronto,1994,28.55,Air,1,2.0,27,3.1,111.28,122.93,5.0,No,No,No
FDX001205,2025-11-23,Atlanta,Dubai,2763,5.97,Express,1,1.0,0,3.69,283.27,86.83,3.0,No,No,No
FDX000550,2023-05-13,Seattle,London,2500,29.34,Ground,3,4.0,24,2.3,120.58,47.32,4.0,No,No,No
FDX001063,2023-06-21,Chicago,Toronto,4780,2.72,Air,3,4.0,29,6.57,125.75,80.4,4.0,No,No,No
FDX000912,2023-06-20,Miami,Tokyo,3531,5.39,Air,1,1.0,0,5.16,101.88,12.91,4.0,No,No,No
FDX001369,2025-12-19,Chicago,São Paulo,1944,30.700000000000003,Ground,3,3.0,3,1.36,109.36,43.34,2.0,No,Yes,No
FDX001915,2023-02-26,Denver,Sydney,1075,4.63,Air,1,1.0,6,2.1,42.06,43.04,4.0,No,No,No
FDX000183,2023-07-20,Denver,London,2804,3.0,Air,2,1.0,0,4.87,81.69,59.62,3.0,No,No,No
FDX000375,2023-11-23,Houston,Berlin,3267,,Ground,5,,64,,144.97,31.64,,No,No,No
FDX001527,2023-06-22,Dallas,Mexico City,3296,3.75,Ground,5,7.0,48,2.19,84.99,65.62,5.0,No,No,No
FDX001337,2023-01-19,Seattle,Tokyo,1888,12.74,Ground,3,6.0,72,1.03,71.33,174.36,4.0,No,No,No
FDX001421,2024-03-06,New York,Sydney,5550,5.89,Express,3,6.0,73,7.16,349.26,18.65,4.0,No,No,No
FDX001974,2023-11-07,Atlanta,Tokyo,5018,26.200000000000003,Air,2,2.0,17,6.35,176.81,41.33,4.0,No,No,No
FDX000685,2023-01-11,Atlanta,Dubai,1499,19.53,Air,1,2.0,24,2.16,80.52,14.77,4.0,Yes,No,No
FDX001591,2023-02-13,New York,Dubai,4909,37.33,Ground,7,7.0,0,4.42,191.1,123.79,3.0,No,No,No
FDX000898,2023-07-30,Denver,Mumbai,5411,3.93,Air,3,4.0,24,6.28,139.92,69.77,4.0,No,Yes,No
FDX001038,2024-02-22,Dallas,Toronto,3170,10.42,Ground,3,3.0,0,3.84,100.76,74.24,5.0,No,No,No
FDX000173,2023-02-03,Houston,Dubai,1662,14.049999999999999,Air,1,1.0,0,3.0,75.34,10.0,5.0,No,Yes,No
FDX001861,2023-06-06,Dallas,Tokyo,3386,,Ground,5,,0,,101.66,268.45,,No,No,No
FDX001112,2023-05-21,Miami,Sydney,6606,58.13,Air,4,4.0,0,7.76,276.66,45.16,4.0,No,Yes,No
FDX000331,2023-04-04,Atlanta,Mumbai,2568,62.18,Ground,3,3.0,0,2.65,188.67,40.63,4.0,No,No,No
FDX000488,2025-04-30,Seattle,Singapore,3810,15.98,Air,2,2.0,12,4.73,127.35,10.0,5.0,No,No,No
FDX000961,2024-03-15,Dallas,Mumbai,4798,1.9600000000000002,Air,2,3.0,24,7.64,127.8,26.48,5.0,No,No,No
FDX001321,2023-03-15,Chicago,Berlin,3049,23.200000000000003,Air,2,1.0,0,3.89,124.05,43.3,5.0,No,No,No
FDX001124,2023-06-04,Denver,Tokyo,5676,19.770000000000003,Air,2,2.0,21,10.69,190.13,72.32,1.0,No,No,Yes
FDX000709,2023-03-14,San Francisco,Singapore,3757,27.44,Ground,4,6.0,57,3.15,144.47,10.0,5.0,No,Yes,No
FDX001649,2023-01-21,Seattle,Toronto,4087,17.71,Air,3,2.0,0,5.23,137.85,31.19,4.0,No,No,No
FDX000594,2023-02-23,Dallas,Sydney,2980,11.74,Air,1,3.0,52,4.26,100.86,53.54,1.0,No,No,No
FDX000745,2023-07-31,San Francisco,London,3047,56.26,Air,1,1.0,0,4.19,191.03,53.06,2.0,No,No,No
FDX000470,2023-10-20,Los Angeles,Singapore,4328,13.24,Air,3,3.0,4,4.65,131.99,746.64,4.0,No,Yes,No
FDX001743,2023-08-23,Houston,São Paulo,4301,6.1,Air,3,3.0,0,6.24,121.94,24.42,4.0,No,No,No
FDX000927,2024-01-29,Chicago,Singapore,1401,24.73,Ground,2,3.0,37,0.81,84.91,63.46,3.0,No,No,No
FDX001922,2023-11-05,Denver,London,2920,11.129999999999999,Air,2,3.0,24,6.11,103.99,65.87,4.0,No,No,No
FDX001837,2023-09-03,New York,Singapore,5570,31.59,Air,3,3.0,0,10.92,212.34,12.6,5.0,No,No,No
FDX000322,2023-06-09,Dallas,Berlin,2871,13.32,Air,1,4.0,72,4.35,102.11,10.0,4.0,No,No,Yes
FDX001679,2023-09-17,Los Angeles,Toronto,4083,28.34,Air,2,2.0,0,6.89,164.01,132.51,3.0,No,No,No
FDX001444,2023-05-19,Los Angeles,Dubai,2842,25.12,Express,1,1.0,0,4.59,325.85,226.2,5.0,Yes,No,No
FDX001069,2024-02-04,Chicago,São Paulo,5058,13.969999999999999,Express,3,4.0,26,10.23,364.79,13.88,4.0,No,No,No
FDX001592,2023-05-22,Los Angeles,Toronto,2595,14.81,Air,2,3.0,24,3.64,97.44,109.53,3.0,No,Yes,No
FDX001970,2023-09-16,Atlanta,London,2516,13.969999999999999,Ground,3,5.0,48,2.35,90.31,68.43,4.0,No,Yes,No
FDX001598,2024-02-20,Houston,Mumbai,354,32.25,Air,1,2.0,24,0.34,77.6,16.96,4.0,No,No,No
FDX001612,2023-04-10,Miami,São Paulo,7049,8.889999999999999,Air,4,7.0,72,10.57,195.47,178.32,4.0,No,Yes,No
FDX000783,2023-05-05,Los Angeles,Mexico City,2519,15.36,Express,1,1.0,5,5.13,301.49,131.26,5.0,No,Yes,No
FDX000165,2023-01-02,San Francisco,Mexico City,4301,0.55,Ground,6,6.0,0,3.2,101.72,46.04,5.0,No,No,No
FDX000461,2023-02-14,Denver,Toronto,4120,23.32,Air,2,1.0,0,8.07,158.25,188.88,4.0,No,No,No
FDX000790,2024-01-10,New York,Mumbai,4761,9.86,Air,3,5.0,48,5.04,135.06,45.42,4.0,No,No,No
FDX000251,2023-09-20,Seattle,Mexico City,913,34.36,Air,1,2.0,26,1.48,96.42,62.75,5.0,No,No,No
FDX001624,2023-02-03,Chicago,Mexico City,1042,33.29,Ground,2,3.0,30,1.02,95.48,90.81,4.0,No,No,No
FDX000061,2025-01-01,Los Angeles,Sydney,3566,18.700000000000003,Air,1,2.0,24,3.27,123.53,14.59,5.0,No,No,No
FDX000202,2023-07-14,Houston,Mumbai,3022,7.33,Ground,5,6.0,32,2.94,88.92,61.23,5.0,No,No,No
FDX001382,2023-02-27,San Francisco,Mexico City,2386,4.06,Air,2,4.0,61,4.26,73.62,27.56,5.0,No,Yes,No
FDX001978,2024-11-30,Atlanta,Tokyo,5722,34.480000000000004,Ground,9,10.0,36,5.23,204.09,70.48,4.0,Yes,No,No
FDX000780,2023-09-24,San Francisco,Toronto,2626,24.37,Ground,3,3.0,11,2.94,115.08,11.25,4.0,No,No,No
FDX000400,2026-04-28,Houston,São Paulo,4585,9.6,Air,2,4.0,56,8.85,142.45,56.86,4.0,No,Yes,No
FDX000802,2023-01-17,Atlanta,Tokyo,2379,26.470000000000002,Air,1,1.0,0,3.35,115.57,89.29,5.0,No,No,No
FDX001802,2023-03-12,Atlanta,Toronto,4708,16.82,Air,2,2.0,0,8.79,159.17,33.2,5.0,No,No,No
FDX000814,2024-02-27,Dallas,London,2775,44.120000000000005,Air,2,2.0,8,3.68,159.78,38.54,4.0,No,No,No
FDX000941,2024-04-13,Seattle,São Paulo,2031,18.41,Ground,4,2.0,0,2.37,89.55,32.8,2.0,No,Yes,No
FDX001686,2024-03-18,Dallas,London,1735,0.49,Air,1,4.0,81,1.68,45.72,58.05,2.0,No,No,No
FDX000029,2023-09-18,Dallas,Mumbai,3216,33.52,Air,1,2.0,32,4.84,150.88,23.91,5.0,No,No,No
FDX000642,2023-09-02,New York,London,2428,31.78,Ground,4,5.0,41,2.0,123.12,200.16,4.0,No,No,No
FDX000753,2024-01-10,San Francisco,Toronto,2270,4.819999999999999,Ground,4,5.0,34,2.14,66.46,27.75,5.0,No,No,No
FDX000222,2023-05-27,Denver,Dubai,4716,13.49,Express,3,5.0,55,5.46,342.68,81.05,5.0,No,No,No
FDX000585,2024-01-03,Dallas,Toronto,4317,,Air,3,,0,,132.79,46.18,,No,No,No
FDX000946,2023-08-15,Miami,Berlin,2748,21.380000000000003,Air,1,4.0,72,3.93,114.51,35.58,4.0,No,No,No
FDX000037,2023-01-10,Miami,São Paulo,3725,20.110000000000003,Ground,4,5.0,24,2.23,126.41,46.5,3.0,No,No,No
FDX001483,2026-02-23,Houston,London,1613,39.5,Air,1,1.0,0,1.61,121.09,84.18,4.0,No,No,No
FDX001365,2023-06-18,San Francisco,Tokyo,2730,4.47,Air,1,1.0,7,5.23,84.23,113.62,5.0,No,No,No
FDX000452,2023-05-25,Denver,London,4743,29.55,Air,3,3.0,0,8.41,184.19,109.81,4.0,No,No,No
FDX001264,2023-02-09,Houston,Sydney,3681,4.3,Air,1,4.0,72,4.94,102.04,123.37,5.0,No,No,No
FDX001880,2024-02-21,Atlanta,São Paulo,3285,53.63,Air,2,1.0,0,4.25,190.71,104.14,4.0,No,Yes,No
FDX000127,2023-01-31,Houston,Dubai,1568,11.299999999999999,Air,1,2.0,36,2.15,65.41,53.99,5.0,No,No,No
FDX001673,2023-03-26,Seattle,Mexico City,4921,57.03,Express,3,3.0,0,8.2,442.08,21.61,4.0,No,No,No
FDX000348,2023-10-25,Seattle,Berlin,5800,3.7800000000000002,Ground,9,7.0,0,5.79,145.93,13.32,4.0,No,No,No
FDX000908,2023-02-25,Dallas,Berlin,4695,24.470000000000002,Air,2,1.0,0,8.94,174.66,42.46,4.0,No,Yes,No
FDX001830,2023-01-29,Seattle,Singapore,3969,17.6,Air,1,1.0,0,6.58,139.32,10.0,4.0,No,No,No
FDX000344,2024-12-21,San Francisco,Tokyo,1937,21.8,Ground,2,1.0,0,1.66,92.32,61.38,4.0,No,No,No
FDX000706,2023-05-18,Atlanta,London,3417,14.26,Ground,5,5.0,28,2.67,109.87,120.91,3.0,No,No,No
FDX000904,2023-03-27,Seattle,Mumbai,3226,43.34,Express,2,2.0,0,4.78,370.54,44.89,4.0,No,No,No
FDX001409,2023-03-10,Denver,Dubai,3085,1.83,Ground,3,3.0,7,2.99,79.33,38.58,5.0,No,No,No
FDX000117,2023-05-09,Chicago,Singapore,4309,24.28,Express,2,1.0,0,8.67,365.75,135.71,4.0,No,No,No
FDX000105,2024-02-07,San Francisco,London,2707,31.380000000000003,Air,2,2.0,9,5.26,137.68,10.0,4.0,No,No,No
